[    3926ms] [LOG] [LandingPage] Section loaded: repo-kinetic @ http://localhost:3104/src/components/landing/LandingPage.jsx:140
[    3931ms] [LOG] [LandingPage] Section loaded: repo-vfx @ http://localhost:3104/src/components/landing/LandingPage.jsx:140
[    3936ms] [LOG] [LandingPage] Section loaded: repo-cinema @ http://localhost:3104/src/components/landing/LandingPage.jsx:140
[    3942ms] [LOG] [LandingPage] Section loaded: repo-narrative @ http://localhost:3104/src/components/landing/LandingPage.jsx:140
[    3946ms] [LOG] [LandingPage] Section loaded: repo-ecommerce @ http://localhost:3104/src/components/landing/LandingPage.jsx:140
[    3950ms] [LOG] [LandingPage] Section loaded: repo-fashion @ http://localhost:3104/src/components/landing/LandingPage.jsx:140
[    3954ms] [LOG] [LandingPage] Section loaded: repo-vertical @ http://localhost:3104/src/components/landing/LandingPage.jsx:140
[    3960ms] [LOG] [LandingPage] Section loaded: repo-animated @ http://localhost:3104/src/components/landing/LandingPage.jsx:140
[    3964ms] [LOG] [LandingPage] Section loaded: repo-commercial @ http://localhost:3104/src/components/landing/LandingPage.jsx:140
[    3968ms] [LOG] [LandingPage] Section loaded: repo-social-ads @ http://localhost:3104/src/components/landing/LandingPage.jsx:140
[    3971ms] [LOG] [LandingPage] Section loaded: repo-animation @ http://localhost:3104/src/components/landing/LandingPage.jsx:140
[    4150ms] [LOG] [LandingPage] Section loaded: academy @ http://localhost:3104/src/components/landing/LandingPage.jsx:140
[    4163ms] [LOG] [LandingPage] Section loaded: scrolling @ http://localhost:3104/src/components/landing/LandingPage.jsx:140
[    4273ms] [LOG] [LandingPage] Section loaded: cta @ http://localhost:3104/src/components/landing/LandingPage.jsx:140
[    4280ms] [LOG] [LandingPage] Section loaded: offer @ http://localhost:3104/src/components/landing/LandingPage.jsx:140
[    4388ms] [LOG] [LandingPage] Section loaded: gallery @ http://localhost:3104/src/components/landing/LandingPage.jsx:140
[    4393ms] [LOG] [LandingPage] Section loaded: gtm-boost @ http://localhost:3104/src/components/landing/LandingPage.jsx:140
[    4465ms] [ERROR] [popcorn-init] FAILED at: plugin-lottie-json TypeError: Class constructor SortableElement cannot be invoked without 'new'
    at http://localhost:3104/components/modals/RetargetOptInModal.jsx:26:22 @ http://localhost:3104/src/lib/popcornInit.js:55
[    4682ms] [LOG] [popcorn-init] OK: plugin-json-button @ http://localhost:3104/src/lib/popcornInit.js:48
[    4714ms] [ERROR] [popcorn-init] FAILED at: plugin-personalizedImage TypeError: Class constructor SortableElement cannot be invoked without 'new'
    at http://localhost:3104/components/modals/RetargetOptInModal.jsx:26:22 @ http://localhost:3104/src/lib/popcornInit.js:55
[    4744ms] [ERROR] [popcorn-init] FAILED at: plugin-loopPlugin TypeError: Class constructor SortableElement cannot be invoked without 'new'
    at http://localhost:3104/components/modals/RetargetOptInModal.jsx:26:22 @ http://localhost:3104/src/lib/popcornInit.js:55
[    4762ms] [ERROR] [popcorn-init] FAILED at: plugin-pausePlugin TypeError: Class constructor SortableElement cannot be invoked without 'new'
    at http://localhost:3104/components/modals/RetargetOptInModal.jsx:26:22 @ http://localhost:3104/src/lib/popcornInit.js:55
[    4803ms] [ERROR] [popcorn-init] FAILED at: plugin-form TypeError: Class constructor SortableElement cannot be invoked without 'new'
    at http://localhost:3104/components/modals/RetargetOptInModal.jsx:26:22 @ http://localhost:3104/src/lib/popcornInit.js:55
[    4864ms] [ERROR] [popcorn-init] FAILED at: plugin-retarget TypeError: Class constructor SortableElement cannot be invoked without 'new'
    at http://localhost:3104/components/modals/RetargetOptInModal.jsx:26:22 @ http://localhost:3104/src/lib/popcornInit.js:55
[    4892ms] [LOG] [popcorn-init] OK: plugin-popup @ http://localhost:3104/src/lib/popcornInit.js:48
[    5006ms] [ERROR] [popcorn-init] FAILED at: plugin-sequencer TypeError: Class constructor SortableElement cannot be invoked without 'new'
    at http://localhost:3104/components/modals/RetargetOptInModal.jsx:26:22 @ http://localhost:3104/src/lib/popcornInit.js:55
[    5054ms] [ERROR] [popcorn-init] FAILED at: plugin-skip TypeError: Class constructor SortableElement cannot be invoked without 'new'
    at http://localhost:3104/components/modals/RetargetOptInModal.jsx:26:22 @ http://localhost:3104/src/lib/popcornInit.js:55
[    5102ms] [ERROR] [popcorn-init] FAILED at: plugin-text TypeError: Class constructor SortableElement cannot be invoked without 'new'
    at http://localhost:3104/components/modals/RetargetOptInModal.jsx:26:22 @ http://localhost:3104/src/lib/popcornInit.js:55
[    5152ms] [LOG] [popcorn-init] OK: plugin-social @ http://localhost:3104/src/lib/popcornInit.js:48
[    5169ms] [ERROR] [popcorn-init] FAILED at: plugin-jsonAnimation TypeError: Class constructor SortableElement cannot be invoked without 'new'
    at http://localhost:3104/components/modals/RetargetOptInModal.jsx:26:22 @ http://localhost:3104/src/lib/popcornInit.js:55
[    5192ms] [LOG] [popcorn-init] OK: plugin-videoTransition @ http://localhost:3104/src/lib/popcornInit.js:48
[    5200ms] [ERROR] [popcorn-init] FAILED at: plugin-seethroughtext TypeError: Class constructor SortableElement cannot be invoked without 'new'
    at http://localhost:3104/components/modals/RetargetOptInModal.jsx:26:22 @ http://localhost:3104/src/lib/popcornInit.js:55
[    5204ms] [LOG] [popcorn-init] OK: plugin-wikipedia @ http://localhost:3104/src/lib/popcornInit.js:48
[    5215ms] [ERROR] [popcorn-init] FAILED at: plugin-combined TypeError: Class constructor SortableElement cannot be invoked without 'new'
    at http://localhost:3104/components/modals/RetargetOptInModal.jsx:26:22 @ http://localhost:3104/src/lib/popcornInit.js:55
[    5221ms] [ERROR] [popcorn-init] FAILED at: plugin-background TypeError: Class constructor SortableElement cannot be invoked without 'new'
    at http://localhost:3104/components/modals/RetargetOptInModal.jsx:26:22 @ http://localhost:3104/src/lib/popcornInit.js:55
[    5221ms] [LOG] [popcorn-init] SUMMARY: 5/20 plugins registered; FAILED: plugin-image, plugin-jsonTransition, plugin-lottie-json, plugin-personalizedImage, plugin-loopPlugin, plugin-pausePlugin, plugin-form, plugin-retarget, plugin-sequencer, plugin-skip, plugin-text, plugin-jsonAnimation, plugin-seethroughtext, plugin-combined, plugin-background @ http://localhost:3104/src/lib/popcornInit.js:60
[    5222ms] [LOG] [popcorn] function 5 @ http://localhost:3104/src/main.js:4
[   25946ms] [LOG] [vite] server connection lost. Polling for restart... @ http://localhost:3104/@vite/client:559
[   25956ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_RESET @ http://localhost:3104/:0
[   26960ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3104/:0
[   27964ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3104/:0
[   28967ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3104/:0
[   29970ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3104/:0
[   31054ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3104/:0
[   32057ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3104/:0
[   33060ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3104/:0
[   34062ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3104/:0
[   35067ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3104/:0
[   36070ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3104/:0
[   37072ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3104/:0
[   38076ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3104/:0
[   39078ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3104/:0
[   40085ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3104/:0
[   41088ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3104/:0
[   42093ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3104/:0
[   43099ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3104/:0
[   44103ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3104/:0
[   45105ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3104/:0
[   46108ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3104/:0
[   47120ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3104/:0
[   48123ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3104/:0
[   49126ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3104/:0
[   50129ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3104/:0
